admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
Ecuador,Azuay,,,ECA,2020-05-03,46.0,0.65,10.85,-0.6313633333333333,0.4429877777777778,,,,,,,100.1199289,89.88943481445312,859882.375,80962.0703125,0.09415482,-79.15422099999999,-3.0141335,100.11993000000001,54.337708,206.51924,5.349568887256237,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Bolivar,,,ECB,2020-05-03,29.0,1.5166666666666666,2.15,-0.64164,0.5041260000000001,,,,,,,84.9061884977,43.844322204589844,200280.859375,29143.26171875,0.14551197,-79.106895,-1.5872494,84.915352,39.724289,158.13846,14.479666249934175,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Canar,,,ECF,2020-05-03,49.0,2.65,2.45,-0.6257659999999999,0.4459400000000001,,,,,,,105.347792608,65.63211822509766,256096.53125,26623.02734375,0.103957,-79.030403,-2.5324162999999995,105.33863999999998,52.566227000000005,207.83311,19.13341026558711,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Carchi,,,ECC,2020-05-03,3.0,-0.05,1.75,-0.609286,0.45393,,,,,,,184.20329277,44.643455505371094,187547.15625,19132.330078125,0.10201344,-78.064018,0.75172871,184.2525,135.43462,252.66905,1.599597701178154,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Chimborazo,,,ECH,2020-05-03,7.0,4.2,6.333333333333333,-0.63657875,0.45017875,,,,,,,111.155237476,69.01516723632814,530381.5625,56497.9140625,0.10652315,-78.72075699999999,-1.9750051,111.15912,85.209709,285.41687,1.319804551086747,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Cotopaxi,,,ECX,2020-05-03,13.0,0.5333333333333333,4.866666666666666,-0.6404728571428572,0.4673685714285714,,,,,,,91.6319944598,67.59441375732422,487626.09375,45938.33203125,0.094208106,-78.856461,-0.85798764,91.617699,66.07164,259.64801,2.665977101435622,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,El Oro,,,ECO,2020-05-03,49.0,14.183333333333334,7.616666666666666,-0.655511,0.585306,,,,,,,-141.899185336,101.74530029296879,698379.75,53104.109375,0.076039016,-79.832512,-3.509433,61.536156000000005,41.18037,165.44841,7.0162400900083375,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Esmeraldas,,,ECE,2020-05-03,11.0,1.45,4.65,-0.6097871428571429,0.5754571428571429,,,,,,,145.894990262,33.36742782592773,615729.125,38880.234375,0.063145034,-79.22177099999999,0.70542401,324.64417000000003,206.86523,484.21762,1.7864998671290724,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Galapagos,,,ECW,2020-05-03,1.0,-0.03333333333333333,0.13333333333333333,-0.532925,0.4376,,,,,,,3374.89205093,3.5837006568908687,33461.015625,1802.3702392578132,0.053864780999999994,-90.899963,-0.54820687,3704.7744,300.97418,1137.8541,2.9885524432583623,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Guayas,,,ECG,2020-05-03,1358.0,340.81666666666666,59.31666666666667,-0.6323259090909089,0.5658540909090909,,,,,,,-115.871533398,238.3246154785156,4400425.5,309620.78125,0.070361555,-79.888664,-2.1174173,67.71204399999999,44.55019,195.21767,30.860651998312438,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Imbabura,,,ECI,2020-05-03,0.0,-0.016666666666666666,5.483333333333333,-0.6648516666666667,0.5160066666666666,,,,,,,164.492395777,84.90070343017578,474849.65625,47945.8515625,0.10097060000000001,-78.37088,0.40535682,164.3226,100.35618000000001,321.7785,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Loja,,,ECL,2020-05-03,46.0,-0.6,6.433333333333334,-0.5871344444444444,0.4921233333333333,,,,,,,88.4560456508,38.80303192138672,503236.5,55039.42578125,0.10937089,-79.65585300000001,-4.0900502,88.46221899999999,47.552982,185.11673000000002,9.140831398358426,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Los Rios,,,ECR,2020-05-03,28.0,15.35,10.35,-0.5975691666666667,0.5293541666666667,,,,,,,51.5542338947,112.0157699584961,953702.25,68997.53125,0.072347037,-79.491447,-1.3435687,51.553290999999994,32.558506,148.36827,2.9359268052476546,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
Ecuador,Manabi,,,ECM,2020-05-03,135.0,35.13333333333333,17.333333333333332,-0.6961755000000001,0.6066335,,,,,,,9.25286802697,70.8908462524414,1617729.0,126007.171875,0.077891394,-80.136673,-0.75129431,53.713028,35.188765999999994,202.48068,8.34503183166031,0.0,NOT_IMPLEMENTED,2.0,1.0,29538.0,1564.0,93.52,78.12,78.57,75.0
