id,admin0,admin1,admin2,admin3,date,cases,movement_fb,non_moving_fb,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
ECA0115,Ecuador,Azuay,Camilo Ponce Enriquez,,2020-03-30,0.0,,,35.38498182,26361.81146,1350.777645,0.051239941,-79.59863287,-2.97784424,144.8644295,71.73648978,283.6684564,93.52,72.66,75.89,50.0
ECB0201,Ecuador,Bolivar,Guaranda,,2020-03-30,0.0,,,45.51238853,101356.0893,15137.130969999998,0.14934604,-79.04949703,-1.414620412,81.76871055,40.19119263,157.4977457,93.52,72.66,75.89,50.0
ECB0202,Ecuador,Bolivar,Chillanes,,2020-03-30,0.0,,,24.79746271,19193.23614,2531.192689,0.13187939999999998,-79.1211132,-2.01157654,110.4365285,41.06511728,143.38730569999996,93.52,72.66,75.89,50.0
ECB0203,Ecuador,Bolivar,Chimbo,,2020-03-30,0.0,,,55.44607342,17021.94454,1733.21097,0.10182215,-79.14469914,-1.673247719,69.18181818,36.59522917,115.2272727,93.52,72.66,75.89,50.0
ECB0204,Ecuador,Bolivar,Echeandia,,2020-03-30,0.0,,,48.3654893,13107.0476,3264.702018,0.2490799,-79.26269193,-1.455491085,79.66914498,46.85181294,285.2862454,93.52,72.66,75.89,50.0
ECB0205,Ecuador,Bolivar,San Miguel,,2020-03-30,0.0,,,44.45852475,29698.294530000006,4456.489311,0.15005876,-79.10377606,-1.794458712,75.3,37.42844293,117.9402985,93.52,72.66,75.89,50.0
ECB0206,Ecuador,Bolivar,Caluma,,2020-03-30,0.0,,,69.15395394,14314.86847,1459.870633,0.10198282,-79.21882232,-1.608160477,90.70813397,42.91015341,282.6220096,93.52,72.66,75.89,50.0
ECB0207,Ecuador,Bolivar,Las Naves,,2020-03-30,0.0,,,39.73780694,6795.164988,760.0120239,0.111846,-79.29244138,-1.286889212,64.65142857,18.82088594,83.13714286,93.52,72.66,75.89,50.0
ECC0401,Ecuador,Carchi,Tulcan,,2020-03-30,0.0,,,49.42936118,105778.8329,8853.739089,0.083700478,-78.04032855,0.821223423,287.8052312,218.4215782,387.6725829,93.52,72.66,75.89,50.0
ECC0402,Ecuador,Carchi,Bolivar,,2020-03-30,0.0,,,37.14361262,15414.59924,2026.259813,0.1314507,-77.93458829,0.497500767,80.46097561,48.99775958,83.6097561,93.52,72.66,75.89,50.0
ECC0403,Ecuador,Carchi,Espejo,,2020-03-30,0.0,,,22.40880824,14498.498930000002,1974.369524,0.13617751,-77.964739,0.66375309,143.0046083,98.53076804,205.4639017,93.52,72.66,75.89,50.0
ECC0404,Ecuador,Carchi,Mira,,2020-03-30,0.0,,,19.37796782,13254.52999,1808.545212,0.13644733,-78.10479832,0.5914877279999999,148.2253314,112.8944314,236.5022091,93.52,72.66,75.89,50.0
