Unnamed: 0,admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,Date,ID,T,Tmax,Tmin,Td,Tdd,RH,SH,SM1,SM2,SM3,SM4,SP,SR,LH,PE,P,U,V,Source
119,Ecuador,Azuay,,,ECA,2020-07-01,29,0.3833333333333329,10.8833333333333,-0.21446222222222197,0.26964,,,,,,,100.1199289,89.88943481445308,859882.375,80962.0703125,0.09415482,-79.15422099999999,-3.0141335,100.11993000000001,54.337708,206.51924,3.3725542984876298,0,NOT_IMPLEMENTED,2,1.0,58257.0,4576.0,79.63,70.31,69.64,75.0,2020-07-01,ECA,12.830810546875,16.9454223632813,9.68706054687505,9.46390380859378,3.3669067382812203,79.97849654818609,0.00993103427581603,0.32592811286449397,0.33588389456272105,0.34466889500618,0.40583353638649,74148.96328125,1110083.1625,-185161.328125,-0.000203143552062102,4.28829719021451,-1.0034643076360201,0.18882099242182396,ERA5
421,Ecuador,Bolivar,,,ECB,2020-07-01,6,0.3666666666666671,2.6,-0.251828,0.29714,,,,,,,84.9061884977,43.844322204589794,200280.859375,29143.26171875,0.14551197,-79.106895,-1.5872494,84.915352,39.724289,158.13846,2.99579301722776,0,NOT_IMPLEMENTED,2,1.0,58257.0,4576.0,79.63,70.31,69.64,75.0,2020-07-01,ECB,15.082025146484401,18.6846374511719,12.3697875976563,13.4403076171875,1.6417175292969,89.9139429304936,0.0118897004914229,0.43414248228073105,0.434717881679535,0.42212072014808705,0.437728571891785,80584.7953125,1107403.7375,-214213.925,-0.000184284022543579,11.2553374841809,0.0906305581331253,0.0644916839897633,ERA5
723,Ecuador,Canar,,,ECF,2020-07-01,3,-0.116666666666667,3.05,-0.138624,0.243152,,,,,,,105.34779260799999,65.6321182250977,256096.53125,26623.02734375,0.103957,-79.030403,-2.5324162999999995,105.33863999999998,52.566227000000005,207.83311,1.17143328156656,0,NOT_IMPLEMENTED,2,1.0,58257.0,4576.0,79.63,70.31,69.64,75.0,2020-07-01,ECF,14.543267822265598,17.7747207641602,12.0190521240235,12.841630554199199,1.7016372680664098,89.5220229332625,0.0115737167410936,0.43502692133188203,0.43467425554990796,0.411653608083725,0.45237198472022994,79609.61328125,1014548.8125,-197552.109375,-0.000177159090526402,7.321594166569411,-0.366276010870934,0.346013985574245,ERA5
1025,Ecuador,Carchi,,,ECC,2020-07-01,1,0.35,1.8833333333333302,-0.267396,0.27125,,,,,,,184.20329277,44.6434555053711,187547.15625,19132.330078125,0.10201344,-78.064018,0.75172871,184.2525,135.43462,252.66905,0.533199233726051,0,NOT_IMPLEMENTED,2,1.0,58257.0,4576.0,79.63,70.31,69.64,75.0,2020-07-01,ECC,15.91328125,19.321783447265698,13.2581176757812,13.849542236328098,2.06373901367186,87.54589144580841,0.0123555283790801,0.41049410700797995,0.409855657815933,0.387726390361786,0.41215942502021796,79639.5296875,1136150.0875,-236345.39375,-0.000195334322052076,18.360992614179803,-0.22042899131774898,-0.103225326538086,ERA5
1327,Ecuador,Chimborazo,,,ECH,2020-07-01,4,2.8333333333333304,5.9,-0.18676500000000001,0.263946666666667,,,,,,,111.15523747600001,69.01516723632811,530381.5625,56497.9140625,0.10652315,-78.72075699999999,-1.9750051,111.15912,85.209709,285.41687,0.7541740291924269,0,NOT_IMPLEMENTED,2,1.0,58257.0,4576.0,79.63,70.31,69.64,75.0,2020-07-01,ECH,10.1109344482422,14.5116546630859,7.04606018066409,8.00415344238286,2.10678100585938,86.7520959441679,0.009600491096657079,0.370303213596344,0.371206966042519,0.36868475377559706,0.39533222913742105,69491.41796875,1206908.1125,-248016.0984375,-0.00019365714979358,11.9772009318694,-1.1790453732013702,-0.0177899714559317,ERA5
1629,Ecuador,Cotopaxi,,,ECX,2020-07-01,5,3.7,5.0333333333333306,-0.265465,0.300768333333333,,,,,,,91.6319944598,67.5944137573242,487626.09375,45938.33203125,0.094208106,-78.856461,-0.85798764,91.617699,66.07164,259.64801,1.02537580824447,0,NOT_IMPLEMENTED,2,1.0,58257.0,4576.0,79.63,70.31,69.64,75.0,2020-07-01,ECX,13.001546478271502,16.9757514953614,9.925679779052759,10.471711730957098,2.52983474731445,84.6122846275999,0.0105675691537435,0.3672376181930301,0.390668429434299,0.406850326806307,0.423747580498457,74548.4643554688,1202772.25,-229019.03125,-0.000202532693947433,7.78961496325792,-0.5436221719719471,0.249088574317284,ERA5
1931,Ecuador,El Oro,,,ECO,2020-07-01,20,7.05,7.11666666666667,-0.29899899999999996,0.382747,,,,,,,-141.89918533600002,101.74530029296899,698379.75,53104.109375,0.076039016,-79.832512,-3.509433,61.536156000000005,41.18037,165.44841,2.86377146530953,0,NOT_IMPLEMENTED,2,1.0,58257.0,4576.0,79.63,70.31,69.64,75.0,2020-07-01,ECO,19.052479771205398,23.302274867466604,15.727485002790198,17.050025285993303,2.0024544852120103,88.1660781691667,0.0135000983094137,0.32837299576827506,0.331939177853721,0.329186207481793,0.390366809708731,89504.95089285712,1261592.71428571,-259317.285714286,-0.000226385592083846,7.932620156290281,0.36302656041724296,-0.396089682621615,ERA5
2233,Ecuador,Esmeraldas,,,ECE,2020-07-01,3,2.85,4.2166666666666694,-0.223264285714286,0.38601142857142895,,,,,,,145.89499026200002,33.3674278259277,615729.125,38880.234375,0.063145034,-79.22177099999999,0.70542401,324.64417000000003,206.86523,484.21762,0.48722723648974703,0,NOT_IMPLEMENTED,2,1.0,58257.0,4576.0,79.63,70.31,69.64,75.0,2020-07-01,ECE,24.646222887541104,28.0770395379317,21.9060431229441,21.860551051089697,2.7856718364514603,84.49779653188679,0.0165953930354984,0.365868159814885,0.36820061191132203,0.37946784966870395,0.425854659394214,98223.8721217105,1061100.0,-269720.836348684,-0.000215101998611844,4.28196080572793,1.4930433536830698,0.895823293904725,ERA5
2535,Ecuador,Galapagos,,,ECW,2020-07-01,9,0.133333333333333,0.1,-0.23826999999999998,0.21089499999999997,,,,,,,3374.89205093,3.5837006568908705,33461.015625,1802.37023925781,0.053864780999999994,-90.899963,-0.54820687,3704.7744,300.97418,1137.8541,26.896971989325298,0,NOT_IMPLEMENTED,2,1.0,58257.0,4576.0,79.63,70.31,69.64,75.0,2020-07-01,ECW,21.7568115234375,23.883581542968802,20.3945556640625,18.68984375,3.0669677734375096,82.71729347067449,0.0134853915132636,0.0618220219388604,0.128984375298023,0.15749473720789003,0.14636952728033098,99351.6671875,1670787.425,-133087.25546875,-0.000142672029323876,0.38656511314911796,-1.66425302624702,2.8939816951751696,ERA5
2837,Ecuador,Guayas,,,ECG,2020-07-01,891,3.9833333333333303,54.2833333333333,-0.22271045454545396,0.330112727272727,,,,,,,-115.871533398,238.324615478516,4400425.5,309620.78125,0.070361555,-79.888664,-2.1174173,67.71204399999999,44.55019,195.21767,20.2480419223096,0,NOT_IMPLEMENTED,2,1.0,58257.0,4576.0,79.63,70.31,69.64,75.0,2020-07-01,ECG,23.4853260387074,26.215553422407698,21.2734743985263,20.374081143466,3.1112448952414398,82.69475619537259,0.0149584581011992,0.35511219095100105,0.351458909159357,0.35391457785259606,0.4119215946305879,99459.25710227269,997481.6676136359,-200926.29971590897,-0.000200977047577246,3.68789644405545,0.535716367038814,0.7166958242146809,ERA5
