admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
Peru,Amazonas,Bagua,Aramango,PE010202,2020-08-23,0.0,,,-0.54476,0.39986,,,,,,,379.009355509,10.22106456756592,9812.2216796875,524.709716796875,0.053475119,-78.448334,-5.380432099999999,379.00937000000005,252.38231000000002,416.82327000000004,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,585236.0,27453.0,85.19,76.56,76.79,75.0
Peru,Amazonas,Bagua,Bagua,PE010201,2020-08-23,1.0,,,-0.54476,0.39986,,,,,,,121.714285714,159.4876861572266,25039.56640625,1333.827514648438,0.053268794,-78.520981,-5.580913099999999,121.71428999999999,12.496521000000001,93.180122,3.9936793783713243,0.0,NOT_IMPLEMENTED,2.0,1.0,585236.0,27453.0,85.19,76.56,76.79,75.0
Peru,Amazonas,Bagua,Copallin,PE010203,2020-08-23,0.0,,,-0.54476,0.39986,,,,,,,286.262711864,49.03665542602539,5933.43505859375,317.7339172363281,0.05354974,-78.399757,-5.6477002999999995,287.47008999999997,156.46219,230.03419,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,585236.0,27453.0,85.19,76.56,76.79,75.0
Peru,Amazonas,Bagua,El Parco,PE010204,2020-08-23,0.0,,,-0.54476,0.39986,,,,,,,132.19047619,85.44499969482422,1965.235107421875,104.5932235717773,0.053221736,-78.473969,-5.622638200000001,132.19048,13.076906,86.571426,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,585236.0,27453.0,85.19,76.56,76.79,75.0
Peru,Amazonas,Bagua,Imaza,PE010205,2020-08-23,19.0,,,-0.54476,0.39986,,,,,,,925.571322299,4.519476413726807,24332.861328125,1272.290649414063,0.05228693,-78.389595,-4.9913316,925.57135,798.62482,1404.5702,78.08370640751139,0.0,NOT_IMPLEMENTED,2.0,1.0,585236.0,27453.0,85.19,76.56,76.79,75.0
Peru,Amazonas,Bagua,La Peca,PE010206,2020-08-23,4.0,,,-0.54476,0.39986,,,,,,,211.530487805,43.69057846069336,6946.80224609375,369.7208862304688,0.053221736,-78.445412,-5.5919766,211.53049,90.44914200000001,202.4939,57.580450087653446,0.0,NOT_IMPLEMENTED,2.0,1.0,585236.0,27453.0,85.19,76.56,76.79,75.0
Peru,Amazonas,Bongara,Chisquilla,PE010302,2020-08-23,0.0,,,,,,,,,,,597.708994709,1.94769811630249,364.2195739746094,27.60153579711914,0.075782679,-77.725792,-5.894847400000001,597.70898,474.134,508.98940999999996,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,585236.0,27453.0,85.19,76.56,76.79,75.0
Peru,Amazonas,Bongara,Churuja,PE010303,2020-08-23,0.0,,,,,,,,,,,143.921052632,6.400126934051514,236.8046875,18.17090797424316,0.076733731,-77.930367,-6.0077963,143.92105,82.43085500000001,387.26315,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,585236.0,27453.0,85.19,76.56,76.79,75.0
Peru,Amazonas,Bongara,Corosha,PE010304,2020-08-23,0.0,,,,,,,,,,,231.820512821,16.79526138305664,1276.439819335938,96.7759246826172,0.075817071,-77.810722,-5.817518700000001,231.82051,127.41791,244.70512000000002,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,585236.0,27453.0,85.19,76.56,76.79,75.0
Peru,Amazonas,Bongara,Cuispes,PE010305,2020-08-23,0.0,,,,,,,,,,,167.392857143,8.243779182434082,939.790771484375,71.25218200683594,0.075817071,-77.914795,-5.911145200000001,167.39285,117.69046000000002,512.73212,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,585236.0,27453.0,85.19,76.56,76.79,75.0
