Unnamed: 0,admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,Date,ID,T,Tmax,Tmin,Td,Tdd,RH,SH,SM1,SM2,SM3,SM4,SP,SR,LH,PE,P,U,V,Source
477382,Peru,Amazonas,Bagua,Aramango,PE010202,2020-04-21,0,,,-0.48551000000000005,0.34926999999999997,,,,,,,379.009355509,10.2210645675659,9812.2216796875,524.709716796875,0.053475119,-78.448334,-5.380432099999999,379.00937000000005,252.38231000000002,416.82327000000004,0.0,1,IMPLEMENTED,3,1.0,17837.0,484.0,94.44,80.73,81.55,75.0,2020-04-21,PE010202,21.7744384765625,27.1487060546875,17.18642578125,17.0802856445313,4.69415283203125,74.6631469562648,0.0134119123656868,0.37149497866630604,0.376074939966202,0.32114890217781106,0.244011163711548,90266.3515625,1453507.125,-354590.46875,-0.000177290887222625,0.372958806110546,-0.21914269030094102,-0.273224204778671,ERA5
477666,Peru,Amazonas,Bagua,Bagua,PE010201,2020-04-21,0,,,-0.48551000000000005,0.34926999999999997,,,,,,,121.714285714,159.487686157227,25039.56640625,1333.82751464844,0.053268794,-78.520981,-5.580913099999999,121.71428999999999,12.496521000000001,93.180122,0.0,1,IMPLEMENTED,3,1.0,17837.0,484.0,94.44,80.73,81.55,75.0,2020-04-21,PE010201,22.4712158203125,27.582269287109398,17.93349609375,16.4762817382813,5.99493408203125,68.8639959282294,0.0128781907617573,0.39531853795051597,0.35742774605751,0.29504564404487604,0.354348570108414,90469.0390625,1427031.25,-261873.765625,-0.000169634047779255,0.602565356530249,0.0656894221901894,-0.0923434272408485,ERA5
477950,Peru,Amazonas,Bagua,Copallin,PE010203,2020-04-21,0,,,-0.48551000000000005,0.34926999999999997,,,,,,,286.26271186400004,49.0366554260254,5933.43505859375,317.733917236328,0.05354974,-78.399757,-5.6477002999999995,287.47008999999997,156.46219,230.03419,0.0,1,IMPLEMENTED,3,1.0,17837.0,484.0,94.44,80.73,81.55,75.0,2020-04-21,PE010203,21.9511047363281,27.0794921875,18.399652099609398,17.3044372558594,4.64666748046875,74.9171783026854,0.0134728365726324,0.457508355379105,0.464592844247818,0.471691250801086,0.46518525481224104,91142.4921875,1452417.125,-350453.125,-0.000153503671754152,0.40940428152680397,0.46184393763542203,0.11684539169073101,ERA5
478234,Peru,Amazonas,Bagua,El Parco,PE010204,2020-04-21,0,,,-0.48551000000000005,0.34926999999999997,,,,,,,132.19047619,85.4449996948242,1965.2351074218802,104.593223571777,0.053221736,-78.473969,-5.622638200000001,132.19048,13.076906,86.571426,0.0,1,IMPLEMENTED,3,1.0,17837.0,484.0,94.44,80.73,81.55,75.0,2020-04-21,PE010204,22.4712158203125,27.582269287109398,17.93349609375,16.4762817382813,5.99493408203125,68.8639959282294,0.0128781907617573,0.39531853795051597,0.35742774605751,0.29504564404487604,0.354348570108414,90469.0390625,1427031.25,-261873.765625,-0.000169634047779255,0.602565356530249,0.0656894221901894,-0.0923434272408485,ERA5
478518,Peru,Amazonas,Bagua,Imaza,PE010205,2020-04-21,0,,,-0.48551000000000005,0.34926999999999997,,,,,,,925.5713222989999,4.519476413726809,24332.861328125,1272.29064941406,0.05228693,-78.389595,-4.9913316,925.57135,798.62482,1404.5702,0.0,1,IMPLEMENTED,3,1.0,17837.0,484.0,94.44,80.73,81.55,75.0,2020-04-21,PE010205,22.627478027343802,28.7645690917969,17.6908630371094,17.8130493164062,4.8144287109375306,74.2396473559005,0.0137618475905449,0.37162044644355796,0.38246977925300607,0.39912689924240097,0.379612338542938,92140.240625,1617723.225,-409614.33125,-0.000138192129088566,0.505863322177902,-0.0698552936315537,-0.0536486059427261,ERA5
478802,Peru,Amazonas,Bagua,La Peca,PE010206,2020-04-21,0,,,-0.48551000000000005,0.34926999999999997,,,,,,,211.530487805,43.690578460693395,6946.80224609375,369.720886230469,0.053221736,-78.445412,-5.5919766,211.53049,90.44914200000001,202.4939,0.0,1,IMPLEMENTED,3,1.0,17837.0,484.0,94.44,80.73,81.55,75.0,2020-04-21,PE010206,22.4712158203125,27.582269287109398,17.93349609375,16.4762817382813,5.99493408203125,68.8639959282294,0.0128781907617573,0.39531853795051597,0.35742774605751,0.29504564404487604,0.354348570108414,90469.0390625,1427031.25,-261873.765625,-0.000169634047779255,0.602565356530249,0.0656894221901894,-0.0923434272408485,ERA5
479086,Peru,Amazonas,Bongara,Chisquilla,PE010302,2020-04-21,0,,,,,,,,,,,597.708994709,1.94769811630249,364.219573974609,27.6015357971191,0.075782679,-77.725792,-5.894847400000001,597.70898,474.134,508.98940999999996,0.0,1,IMPLEMENTED,3,1.0,17837.0,484.0,94.44,80.73,81.55,75.0,2020-04-21,PE010302,12.4050537109375,18.2592102050781,7.667932128906269,8.43746337890627,3.96759033203125,76.73721593200379,0.00927957422023448,0.403030931949615,0.41183602809906,0.439026534557343,0.44919314980506897,74041.3359375,1745291.875,-420996.65625,-0.000182711955858395,1.8453564262017599,-0.9970280528068539,0.528442025184631,ERA5
479370,Peru,Amazonas,Bongara,Churuja,PE010303,2020-04-21,0,,,,,,,,,,,143.921052632,6.40012693405151,236.8046875,18.1709079742432,0.076733731,-77.930367,-6.0077963,143.92105,82.43085500000001,387.26315,0.0,1,IMPLEMENTED,3,1.0,17837.0,484.0,94.44,80.73,81.55,75.0,2020-04-21,PE010303,14.3456665039063,20.1604553222656,9.93966064453127,10.6279235839844,3.71774291992188,78.33939365802959,0.0103140292216176,0.456751316785812,0.467437952756882,0.48720493912696794,0.494199216365814,77180.4765625,1678435.875,-406051.4375,-0.000174926957697608,1.3144671684131002,-0.43549782037735,-0.283019006252289,ERA5
479654,Peru,Amazonas,Bongara,Corosha,PE010304,2020-04-21,0,,,,,,,,,,,231.820512821,16.7952613830566,1276.43981933594,96.7759246826172,0.075817071,-77.810722,-5.817518700000001,231.82051,127.41791,244.70512000000002,0.0,1,IMPLEMENTED,3,1.0,17837.0,484.0,94.44,80.73,81.55,75.0,2020-04-21,PE010304,15.497216796875,21.253564453125,10.8007446289063,11.945947265625,3.55126953125,79.3776169717315,0.0108702699337962,0.36666384339332597,0.37820085883140603,0.41825407743453996,0.43150526285171503,79916.5,1707091.5,-422850.09375,-0.00018042842566501298,1.07271212618798,-0.7501230835914608,-0.12027473747730302,ERA5
479938,Peru,Amazonas,Bongara,Cuispes,PE010305,2020-04-21,0,,,,,,,,,,,167.392857143,8.24377918243408,939.790771484375,71.25218200683591,0.075817071,-77.914795,-5.911145200000001,167.39285,117.69046000000002,512.73212,0.0,1,IMPLEMENTED,3,1.0,17837.0,484.0,94.44,80.73,81.55,75.0,2020-04-21,PE010305,14.3456665039063,20.1604553222656,9.93966064453127,10.6279235839844,3.71774291992188,78.33939365802959,0.0103140292216176,0.456751316785812,0.467437952756882,0.48720493912696794,0.494199216365814,77180.4765625,1678435.875,-406051.4375,-0.000174926957697608,1.3144671684131002,-0.43549782037735,-0.283019006252289,ERA5
