id,admin0,admin1,admin2,admin3,date,cases,movement_fb,non_moving_fb,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
CLCO03,Chile,Coquimbo,Combarbala,,2020-07-19,0.0,,,3.5387213230000003,11062.04297,2118.04248,0.19146937,-70.96585846,-31.14647293,181.0269165,126.379097,353.7930298,84.72,76.82,77.08,75.0
CLCO04,Chile,Coquimbo,Coquimbo,,2020-07-19,0.0,,,146.9963074,284290.875,30994.74219,0.10902476,-71.3588562,-30.22818756,43.04233170000001,26.86197281,173.2514191,84.72,76.82,77.08,75.0
CLCO06,Chile,Coquimbo,Illapel,,2020-07-19,0.0,,,9.107200622999999,32685.74219,4648.838379,0.14222832,-70.97074127,-31.54914284,289.2653809,169.8019867,478.2097473,84.72,76.82,77.08,75.0
CLCO07,Chile,Coquimbo,La Higuera,,2020-07-19,0.0,,,0.7507152559999999,4186.739258,495.5749207,0.11836775,-70.90203857,-29.37529755,168.9981995,125.98407749999998,566.8220215,84.72,76.82,77.08,75.0
CLCO08,Chile,Coquimbo,La Serena,,2020-07-19,0.0,,,113.8957214,291117.4688,34021.71094,0.11686592,-71.06044006,-29.78891563,72.67686462,54.11685562,302.301178,84.72,76.82,77.08,75.0
CLCO09,Chile,Coquimbo,Los Vilos,,2020-07-19,0.0,,,7.53439045,19212.69531,2446.76001,0.12735121,-71.30398559999998,-31.97798157,125.00745390000002,52.04635239,214.2584381,84.72,76.82,77.08,75.0
CLLI01,Chile,OHiggins,Chepica,,2020-07-19,0.0,,,20.27214432,13724.24121,2103.697021,0.15328329999999998,-71.36071777,-34.79214478,52.17914963,30.80944061,179.42584230000003,84.72,76.82,77.08,75.0
CLLI10,Chile,OHiggins,Las Cabras,,2020-07-19,0.0,,,26.34509468,27794.07422,4008.806396,0.14423241,-71.33297729,-34.16456604,65.56226349,27.95946884,140.71698,84.72,76.82,77.08,75.0
CLLI11,Chile,OHiggins,Litueche,,2020-07-19,0.0,,,6.591501713,5688.466309,928.6856079,0.16325764,-71.73426819,-34.10694122,49.20930099,17.14085388,133.9581451,84.72,76.82,77.08,75.0
CLLI12,Chile,OHiggins,Lolol,,2020-07-19,0.0,,,8.346973419,7111.621094,1312.456543,0.18455097,-71.64914703,-34.7678566,62.48170089999999,37.45508575,288.7863159,84.72,76.82,77.08,75.0
CLLI13,Chile,OHiggins,Machali,,2020-07-19,0.0,,,12.29387283,45020.16016,4802.658691,0.10667796,-70.31911469,-34.32073212,355.2342224,341.0400696000001,780.6532593,84.72,76.82,77.08,75.0
CLLI14,Chile,OHiggins,Malloa,,2020-07-19,0.0,,,47.75362396,14994.6377,2003.499878,0.13361442,-70.87213135,-34.47706604,56.59615326,36.80906677,131.7019196,84.72,76.82,77.08,75.0
CLLI15,Chile,OHiggins,Marchihue,,2020-07-19,0.0,,,9.462635994,8828.638672,1395.532104,0.15806878,-71.67188263,-34.37282562,65.50593567,17.39464951,115.8478928,84.72,76.82,77.08,75.0
CLLI16,Chile,OHiggins,Mostazal,,2020-07-19,0.0,,,44.65930557,33092.54688,3749.735596,0.11331058,-70.56897736,-33.95571136,159.6278687,90.95166779,233.5453339,84.72,76.82,77.08,75.0
CLLI17,Chile,OHiggins,Nancagua,,2020-07-19,0.0,,,89.4004364,19668.0957,2704.615479,0.13751283,-71.1921463,-34.66769028,26.24537086,10.95237255,52.95833206,84.72,76.82,77.08,75.0
CLLI18,Chile,OHiggins,Navidad,,2020-07-19,0.0,,,12.2031765,5137.537109000001,1171.821777,0.22809018,-71.82066345,-34.01253891,39.42789459,10.15408421,93.88179779,84.72,76.82,77.08,75.0
CLLI19,Chile,OHiggins,Olivar,,2020-07-19,0.0,,,264.3488159,15860.92773,1711.608887,0.10791354,-70.82186127,-34.21132278,4.333333492,3.082505465,31.11666679,84.72,76.82,77.08,75.0
