id,admin0,admin1,admin2,admin3,date,cases,movement_fb,non_moving_fb,a_mean,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
CLAT4,Chile,Atacama,Copiapo,,2020-05-29,15.0,-0.2876,0.24807,228.570157046,9.082533836364746,212031.75,20828.927734375,0.098234944,-69.822731,-27.317051,230.30807,206.3831,1114.5049,78.24,68.49,72.92,37.5
CLAT6,Chile,Atacama,Diego de Almagro,,2020-05-29,4.0,,,753.826856125,0.291723370552063,7207.609375,434.8959655761719,0.060338449,-69.18824000000001,-26.232994,753.71985,466.28943,1368.7675,78.24,68.49,72.92,37.5
CLAT7,Chile,Atacama,Freirina,,2020-05-29,0.0,,,196.904806346,1.46862530708313,6300.40234375,815.7504272460938,0.12947592,-71.17907,-28.813934000000003,199.28629,101.52362,534.17706,78.24,68.49,72.92,37.5
CLAT8,Chile,Atacama,Huasco,,2020-05-29,0.0,-0.28854,0.21796,116.634008479,3.71535849571228,7883.99072265625,994.2901000976564,0.12611508,-71.029587,-28.250198,150.1201,87.07096899999998,456.08368,78.24,68.49,72.92,37.5
CLAT9,Chile,Atacama,Tierra Amarilla,,2020-05-29,1.0,,,379.47498148,1.026882886886597,15250.2373046875,1235.394775390625,0.081008233,-69.670479,-27.863205,379.4675,285.08759,1361.5927,78.24,68.49,72.92,37.5
CLAT10,Chile,Atacama,Vallenar,,2020-05-29,2.0,,,203.32438618400002,4.702336311340332,45133.0234375,5697.1875,0.12623101,-70.603073,-28.594477,203.32397,107.99031,564.0672,78.24,68.49,72.92,37.5
CLAI1,Chile,Aysen,Aysen,,2020-05-29,3.0,,,355.20088194,0.6462310552597046,31838.51171875,2961.577392578125,0.093018711,-73.774658,-45.989853,771.60657,581.60065,2229.6619,78.24,68.49,72.92,37.5
CLAI2,Chile,Aysen,Chile Chico,,2020-05-29,0.0,,,472.712141462,0.7168576717376709,6400.10546875,836.7894897460938,0.1307462,-72.586922,-46.76717,472.82004000000006,316.47379,775.02539,78.24,68.49,72.92,37.5
CLAI3,Chile,Aysen,Cisnes,,2020-05-29,0.0,,,-160.271671672,0.2558591663837433,6383.43017578125,478.5259704589844,0.074963763,-73.136688,-44.456944,491.21301,322.05725,1366.3999,78.24,68.49,72.92,37.5
CLAI4,Chile,Aysen,Cochrane,,2020-05-29,0.0,,,557.547968359,0.1865443736314774,2720.190185546875,257.966796875,0.094834104,-72.742401,-47.359085,557.55408,342.14996,765.47821,78.24,68.49,72.92,37.5
CLAI5,Chile,Aysen,Coyhaique,,2020-05-29,2.0,,,196.363689143,5.74793004989624,69302.7890625,6571.30859375,0.094820261,-71.99221800000002,-45.55439000000001,196.36128,161.7567,526.62268,78.24,68.49,72.92,37.5
CLAI7,Chile,Aysen,Guaitecas,,2020-05-29,0.0,,,-1281.73453094,1.912830591201782,1930.0460205078127,184.2267303466797,0.095451988,-73.81375899999998,-43.945766,387.03088,311.6833200000001,3315.6094,78.24,68.49,72.92,37.5
CLAI8,Chile,Aysen,Lago Verde,,2020-05-29,0.0,,,509.280176311,0.096706822514534,854.40478515625,103.8806991577148,0.12158254,-71.834305,-44.492481,509.27295,331.51334,1145.5867,78.24,68.49,72.92,37.5
CLAI9,Chile,Aysen,OHiggins,,2020-05-29,0.0,,,802.005425618,0.08874807506799699,1151.861328125,101.6730194091797,0.088268451,-72.881424,-48.467129,802.04401,520.974,1281.3748,78.24,68.49,72.92,37.5
CLAI10,Chile,Aysen,Rio Ibanez,,2020-05-29,0.0,,,335.148583276,0.1870477646589279,1796.0325927734382,316.0137634277344,0.17595102,-72.486908,-46.299606,335.15054,262.39398,610.50989,78.24,68.49,72.92,37.5
CLAI11,Chile,Aysen,Tortel,,2020-05-29,0.0,,,-430.23291754699994,0.0242844484746456,837.1820678710938,79.73741149902344,0.095245004,-74.154526,-48.032581,1040.7275,754.47052,2679.1826,78.24,68.49,72.92,37.5
CLBI1,Chile,Biobio,Alto Biobio,,2020-05-29,28.0,,,247.149296675,4.219685077667236,13207.6142578125,1044.636108398438,0.07909347900000001,-71.348831,-37.86545200000001,247.15282,92.797211,293.72443,78.24,68.49,72.92,37.5
CLBI2,Chile,Biobio,Antuco,,2020-05-29,10.0,,,249.658426184,1.258183240890503,3566.949462890625,610.0633544921875,0.17103224,-71.366577,-37.327755,249.72154,109.68674,505.79498,78.24,68.49,72.92,37.5
CLBI3,Chile,Biobio,Arauco,,2020-05-29,10.0,-0.33369,0.24065,-71.32411347520001,36.10653686523438,50982.43359375,5778.64697265625,0.11334585,-73.399796,-37.288361,49.819942,26.063473,135.55165,78.24,68.49,72.92,37.5
CLBI4,Chile,Biobio,Cabrero,,2020-05-29,1.0,,,40.2455590387,38.65864562988281,36803.03125,4526.64404296875,0.1229965,-72.38163,-37.061993,40.24556,13.093781,93.566353,78.24,68.49,72.92,37.5
CLBI5,Chile,Biobio,Canete,,2020-05-29,2.0,,,65.907788162,23.09134674072266,36969.24609375,4791.81591796875,0.12961628,-73.318161,-37.873634,97.361473,25.146839,120.86742,78.24,68.49,72.92,37.5
CLBI6,Chile,Biobio,Chiguayante,,2020-05-29,9.0,,,10.3366336634,1791.9510498046882,179195.09375,18445.9140625,0.10293761,-73.00314300000002,-36.900024,10.336634,8.9457159,47.623764,78.24,68.49,72.92,37.5
CLBI7,Chile,Biobio,Concepcion,,2020-05-29,48.0,-0.34904,0.29218,13.498432601900001,788.7560424804688,253979.453125,33028.47265625,0.13004388,-72.95134,-36.8344,13.498432,10.9318,85.965515,78.24,68.49,72.92,37.5
CLBI8,Chile,Biobio,Contulmo,,2020-05-29,0.0,,,101.74762407600001,4.670666217803955,4381.0849609375,681.1369018554688,0.15547219,-73.21191400000002,-38.05225,101.74156,23.938501,145.64136000000005,78.24,68.49,72.92,37.5
CLBI9,Chile,Biobio,Coronel,,2020-05-29,45.0,,,-99.9061728395,303.4990234375,123524.1015625,13814.115234375,0.11183336,-73.12709,-37.006973,23.8325,14.674748,65.737503,78.24,68.49,72.92,37.5
CLBI10,Chile,Biobio,Curanilahue,,2020-05-29,1.0,,,77.6363018355,19.77179718017578,29123.857421875,3487.450927734375,0.1197455,-73.234398,-37.483047,77.636299,44.752384,218.94902,78.24,68.49,72.92,37.5
CLBI12,Chile,Biobio,Florida,,2020-05-29,1.0,,,28.6325369738,10.65300559997559,9374.6455078125,1561.7952880859382,0.1665978,-72.717651,-36.822178,28.632538,22.663759,241.07622,78.24,68.49,72.92,37.5
CLBI13,Chile,Biobio,Hualpen,,2020-05-29,6.0,,,3.76388888889,1190.4931640625,85715.5078125,10582.4365234375,0.12346,-73.143326,-36.78755200000001,3.7638888,5.8834475999999984,49.25,78.24,68.49,72.92,37.5
CLBI14,Chile,Biobio,Hualqui,,2020-05-29,9.0,,,28.6921119593,38.47295761108398,30124.326171875,4054.77734375,0.13460143,-72.870125,-37.04417,28.692112,16.528666,114.76081,78.24,68.49,72.92,37.5
CLBI15,Chile,Biobio,Laja,,2020-05-29,2.0,,,39.450980392199995,37.21451950073242,18904.974609375,2380.4931640625,0.12591888,-72.582008,-37.312325,39.426613,20.158121,135.86693,78.24,68.49,72.92,37.5
CLBI16,Chile,Biobio,Lebu,,2020-05-29,0.0,,,-174.26417370299998,31.50518035888672,26149.298828125,3138.528076171875,0.12002341,-73.590599,-37.677135,81.08168,27.203299,281.65594,78.24,68.49,72.92,37.5
CLBI17,Chile,Biobio,Los Alamos,,2020-05-29,0.0,,,65.23981900449999,27.44402313232422,24150.740234375,3069.77587890625,0.12710898,-73.356903,-37.673172,88.061226,40.960686,179.53628999999995,78.24,68.49,72.92,37.5
