admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
Chile,Antofagasta,Antofagasta,,CLAN1,2021-02-11,0.0,,,-0.17171666666666666,0.23618000000000003,,,,,,,423.700498702,11.790346145629881,463608.21875,44926.34765625,0.09690585,-69.405266,-24.278303,435.64819000000006,270.59058,991.27948,0.0,0.0,NOT_IMPLEMENTED,3.0,1.0,764307.0,19262.0,79.17,81.41,78.75,100.0
Chile,Antofagasta,Calama,,CLAN2,2021-02-11,0.0,,,-0.17171666666666666,0.23618000000000003,,,,,,,260.780454197,8.281150817871094,162293.984375,11174.1025390625,0.068850994,-68.629326,-22.168104,260.79767000000004,221.56347999999997,871.7990699999999,0.0,0.0,NOT_IMPLEMENTED,3.0,1.0,764307.0,19262.0,79.17,81.41,78.75,100.0
Chile,Antofagasta,Maria Elena,,CLAN4,2021-02-11,0.0,,,-0.17171666666666666,0.23618000000000003,,,,,,,322.686636241,0.1129216253757477,1755.36669921875,66.39505767822266,0.037824038,-69.465836,-22.094164000000003,322.63977,268.00232,881.1043099999999,0.0,0.0,NOT_IMPLEMENTED,3.0,1.0,764307.0,19262.0,79.17,81.41,78.75,100.0
Chile,Antofagasta,Mejillones,,CLAN5,2021-02-11,0.0,,,-0.17171666666666666,0.23618000000000003,,,,,,,187.731777142,3.072729110717773,13928.6806640625,1029.512817382813,0.073913164,-70.203491,-22.947751999999998,266.83359,132.39536999999999,792.8804299999999,0.0,0.0,NOT_IMPLEMENTED,3.0,1.0,764307.0,19262.0,79.17,81.41,78.75,100.0
Chile,Antofagasta,Ollague,,CLAN6,2021-02-11,0.0,,,-0.17171666666666666,0.23618000000000003,,,,,,,246.976541189,0.0547421425580978,201.72479248046884,13.93565082550049,0.069082491,-68.315453,-21.457283,247.01282999999998,187.15528999999998,936.5614,0.0,0.0,NOT_IMPLEMENTED,3.0,1.0,764307.0,19262.0,79.17,81.41,78.75,100.0
Chile,Antofagasta,San Pedro de Atacama,,CLAN7,2021-02-11,0.0,,,-0.17171666666666666,0.23618000000000003,,,,,,,353.629712269,0.5971812009811401,17920.212890625,2139.865234375,0.1194107,-67.909576,-23.403931,353.62085,233.21767000000003,1214.7328,0.0,0.0,NOT_IMPLEMENTED,3.0,1.0,764307.0,19262.0,79.17,81.41,78.75,100.0
Chile,Antofagasta,Sierra Gorda,,CLAN8,2021-02-11,0.0,,,-0.17171666666666666,0.23618000000000003,,,,,,,316.473147809,0.3819039762020111,6261.31591796875,290.75732421875,0.046437096,-69.308914,-23.260220999999998,316.48712,230.10007000000002,926.45697,0.0,0.0,NOT_IMPLEMENTED,3.0,1.0,764307.0,19262.0,79.17,81.41,78.75,100.0
Chile,Antofagasta,Taltal,,CLAN9,2021-02-11,0.0,,,-0.17171666666666666,0.23618000000000003,,,,,,,419.842057351,0.3752683401107788,9893.19921875,1083.208984375,0.10949026,-69.861549,-25.310318,421.80825999999996,237.32709,1049.4202,0.0,0.0,NOT_IMPLEMENTED,3.0,1.0,764307.0,19262.0,79.17,81.41,78.75,100.0
Chile,Antofagasta,Tocopilla,,CLAN10,2021-02-11,0.0,,,-0.17171666666666666,0.23618000000000003,,,,,,,195.619872906,3.46413779258728,17982.33984375,2166.70166015625,0.12049053,-70.01753199999999,-22.002796,294.69046000000003,176.84123,659.6467299999999,0.0,0.0,NOT_IMPLEMENTED,3.0,1.0,764307.0,19262.0,79.17,81.41,78.75,100.0
Chile,Araucania,Angol,,CLAR1,2021-02-11,0.0,,,-0.13555,0.17140999999999998,,,,,,,78.9625638117,30.61261367797852,53939.42578125,7047.64599609375,0.13065852,-72.795868,-37.768177,78.979568,35.049149,211.31952,0.0,0.0,NOT_IMPLEMENTED,3.0,1.0,764307.0,19262.0,79.17,81.41,78.75,100.0
