id,admin0,admin1,admin2,admin3,date,cases,movement_fb,non_moving_fb,a_mean,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
COANT05480,Colombia,Antioquia,Mutata,,2020-06-30,0.0,,,293.501579779,15.14808750152588,19222.921875,1695.7864990234382,0.088216893,-76.463066,7.3295579,293.50159,265.01978,697.99133,87.04,81.25,82.14,75.0
COANT05495,Colombia,Antioquia,Nechi,,2020-06-30,3.0,,,289.816381638,26.49882698059082,29175.208984375,2575.835693359375,0.088288508,-74.792419,7.9904675,289.81638,147.00201,364.31683,87.04,81.25,82.14,75.0
COANT05490,Colombia,Antioquia,Necocli,,2020-06-30,1.0,-0.26239,0.32186,127.898717083,43.55419158935547,64024.66015625,5654.89501953125,0.088323705,-76.676994,8.493728599999999,169.09288,40.35024600000001,235.21153,87.04,81.25,82.14,75.0
COANT05501,Colombia,Antioquia,Olaya,,2020-06-30,0.0,,,106.173076923,43.29839324951172,4416.43603515625,390.0759582519531,0.08832369699999999,-75.775673,6.6114182,106.17308,39.503838,112.81731,87.04,81.25,82.14,75.0
COANT05543,Colombia,Antioquia,Peque,,2020-06-30,0.0,,,343.339147287,25.97982025146484,13301.66796875,1174.8525390625,0.08832369699999999,-75.889687,7.0441799,343.61746,174.72125,314.0427200000001,87.04,81.25,82.14,75.0
COANT05576,Colombia,Antioquia,Pueblorrico,,2020-06-30,0.0,,,77.82954545449999,129.96659851074222,11567.0263671875,1021.642578125,0.08832369699999999,-75.860764,5.8097019,77.719101,22.487343,97.674156,87.04,81.25,82.14,75.0
COANT05579,Colombia,Antioquia,Puerto Berrio,,2020-06-30,0.0,,,138.35359116,36.90641784667969,53292.8671875,4712.7294921875,0.08843077699999999,-74.52874,6.4819220999999985,138.35359,44.213055,225.37224,87.04,81.25,82.14,75.0
COANT05585,Colombia,Antioquia,Puerto Nare (La Magdalena ),,2020-06-30,0.0,,,106.847328244,32.93613433837891,26085.41796875,2339.8369140625,0.089699037,-74.70317800000002,6.1265392,106.84733,58.490112,288.22391,87.04,81.25,82.14,75.0
COANT05591,Colombia,Antioquia,Puerto Triunfo,,2020-06-30,1.0,-0.19002,0.25447,58.5069124424,51.97595977783203,22661.51953125,2021.0322265625,0.089183435,-74.686195,5.9548302,58.506912,30.908894,170.6152,87.04,81.25,82.14,75.0
COANT05604,Colombia,Antioquia,Remedios,,2020-06-30,0.0,-0.08482,0.30964,280.73657289,13.39278507232666,31352.509765625,2768.873779296875,0.088314265,-74.558655,6.9972672000000005,280.84875,175.80762,793.10565,87.04,81.25,82.14,75.0
COANT05607,Colombia,Antioquia,Retiro,,2020-06-30,1.0,-0.14708,0.31548000000000004,38.0631578947,63.03855895996094,18281.181640625,1614.66162109375,0.08832369699999999,-75.515739,6.0534444,38.063156,20.494436,102.29825,87.04,81.25,82.14,75.0
COANT05615,Colombia,Antioquia,Rionegro,,2020-06-30,2.0,-0.19248,0.27935,8.40425531915,608.2368774414062,140502.71875,12409.7197265625,0.08832369699999999,-75.410759,6.150785900000002,8.4042549,6.759351700000002,45.361702,87.04,81.25,82.14,75.0
COANT05628,Colombia,Antioquia,Sabanalarga,,2020-06-30,0.0,,,168.50955414,37.07494354248047,11752.7568359375,1038.046997070313,0.088323705,-75.792229,6.9010005,168.50955,62.88847,163.3726,87.04,81.25,82.14,75.0
COANT05631,Colombia,Antioquia,Sabaneta,,2020-06-30,2.0,-0.19757,0.29756,1.58823529412,4211.037109375,67376.59375,5950.9501953125,0.088323705,-75.60880300000002,6.1383052000000005,1.5882353,4.5244455000000015,34.588234,87.04,81.25,82.14,75.0
COANT05642,Colombia,Antioquia,Salgar,,2020-06-30,1.0,-0.10591,0.3805,97.5880597015,74.83893585205078,24996.205078125,2207.325927734375,0.088306442,-75.981369,5.970502400000001,98.619049,33.298725,103.95834,87.04,81.25,82.14,75.0
COANT05647,Colombia,Antioquia,San Andres,,2020-06-30,0.0,,,133.421259843,39.84164047241211,10119.7763671875,893.8161010742188,0.08832369699999999,-75.665779,6.918427499999999,133.42126000000002,30.966452,101.6063,87.04,81.25,82.14,75.0
COANT05649,Colombia,Antioquia,San Carlos,,2020-06-30,0.0,-0.14142000000000002,0.27361,125.27830188700001,26.32741737365723,22167.685546875,1957.931884765625,0.08832369699999999,-74.907326,6.1937894999999985,125.07547,56.450436,200.4257,87.04,81.25,82.14,75.0
COANT05652,Colombia,Antioquia,San Francisco,,2020-06-30,0.0,,,192.445238095,22.09214401245117,9322.884765625,823.431640625,0.08832369699999999,-74.976036,5.8795056,192.44524,133.72261,398.81189,87.04,81.25,82.14,75.0
COANT05656,Colombia,Antioquia,San Jeronimo,,2020-06-30,0.0,-0.16726,0.35569,43.0894736842,86.27356719970703,16305.7041015625,1440.1800537109382,0.08832369699999999,-75.70311,6.4383006,43.089474,39.038967,191.40526,87.04,81.25,82.14,75.0
COANT05658,Colombia,Antioquia,San Jose De La Montana,,2020-06-30,0.0,,,126.45333333299999,29.57521629333496,4377.1318359375,386.6044921875,0.088323705,-75.677711,6.823258900000001,126.45333,36.934078,157.84,87.04,81.25,82.14,75.0
COANT05659,Colombia,Antioquia,San Juan De Uraba,,2020-06-30,0.0,,,72.0202702703,94.38170623779295,28125.748046875,2484.170166015625,0.088323705,-76.53248599999998,8.707141900000002,140.53061,53.107979,376.54422,87.04,81.25,82.14,75.0
COANT05660,Colombia,Antioquia,San Luis,,2020-06-30,0.0,-0.24131,0.26343,99.82,28.02938842773438,13986.6640625,1235.353881835938,0.08832369699999999,-74.962006,6.0145168,99.82,66.224556,181.67999,87.04,81.25,82.14,75.0
COANT05665,Colombia,Antioquia,San Pedro De Uraba,,2020-06-30,0.0,,,143.672316384,55.64811706542969,39231.921875,3455.19775390625,0.08807107800000001,-76.316643,8.3791571,143.69307,44.337444,223.32956,87.04,81.25,82.14,75.0
COANT05664,Colombia,Antioquia,San Pedro,,2020-06-30,0.0,,,28.5348837209,123.4713821411133,32349.50390625,2857.227783203125,0.08832369699999999,-75.562485,6.4586663,28.534883,25.895714,155.65892,87.04,81.25,82.14,75.0
COANT05667,Colombia,Antioquia,San Rafael,,2020-06-30,0.0,,,97.9719626168,44.16265487670898,18901.6171875,1669.460693359375,0.08832369699999999,-74.998589,6.310744799999998,98.305359,48.874149,199.3683,87.04,81.25,82.14,75.0
COANT05670,Colombia,Antioquia,San Roque,,2020-06-30,0.0,-0.24863,0.32141,112.780241935,50.073951721191406,24686.45703125,2180.399169921875,0.08832369699999999,-74.931862,6.4486752,112.78024,28.269566,124.93346,87.04,81.25,82.14,75.0
COANT05674,Colombia,Antioquia,San Vicente,,2020-06-30,0.0,-0.01076,0.20052,33.724264705900005,103.72122192382808,27901.0078125,2464.3203125,0.088323705,-75.3274,6.3103875999999985,33.724266,19.964193,116.97059,87.04,81.25,82.14,75.0
COANT05679,Colombia,Antioquia,Santa Barbara,,2020-06-30,0.0,,,39.2620087336,137.0955505371094,31257.783203125,2760.802978515625,0.08832369699999999,-75.58330500000002,5.8789849,39.262009,17.626286,79.751091,87.04,81.25,82.14,75.0
COANT05042,Colombia,Antioquia,Santa Fe De Antioquia,,2020-06-30,0.0,,,142.422580645,52.26107788085938,32401.8671875,2861.852783203125,0.08832369699999999,-75.904266,6.5357118,142.42258,89.604088,220.86774,87.04,81.25,82.14,75.0
COANT05686,Colombia,Antioquia,Santa Rosa De Osos,,2020-06-30,0.0,,,69.9538310413,40.19244766235352,41036.48828125,3624.494384765625,0.08832369699999999,-75.438141,6.675828,69.91731999999999,26.15295,142.29527,87.04,81.25,82.14,75.0
COANT05690,Colombia,Antioquia,Santo Domingo,,2020-06-30,0.0,,,69.3993610224,52.55015563964844,16500.748046875,1457.4071044921882,0.08832369699999999,-75.142601,6.4810443,69.399361,41.331997,185.16933,87.04,81.25,82.14,75.0
COANT05697,Colombia,Antioquia,Santuario,,2020-06-30,0.0,,,10.833333333299999,386.9925537109375,36764.29296875,3247.158203125,0.08832369699999999,-75.252121,6.124209400000002,10.833333,12.557672,91.333336,87.04,81.25,82.14,75.0
COANT05736,Colombia,Antioquia,Segovia,,2020-06-30,0.0,-0.14734,0.29699000000000003,425.698867925,37.34046173095703,49476.11328125,4368.8232421875,0.088301666,-74.621643,7.2669234,425.69888,322.86646,841.20526,87.04,81.25,82.14,75.0
COANT05756,Colombia,Antioquia,Sonson,,2020-06-30,0.0,-0.23211,0.28581,184.47358490599999,34.167064666748054,54052.296875,4779.7861328125,0.088428915,-75.05935699999998,5.7625036,184.42192,115.82561,337.7770700000001,87.04,81.25,82.14,75.0
COANT05761,Colombia,Antioquia,Sopetran,,2020-06-30,0.0,,,62.7716535433,73.44243621826172,18874.70703125,1667.0838623046882,0.08832369699999999,-75.745811,6.5201645,62.771652,28.9688,138.75591,87.04,81.25,82.14,75.0
