Unnamed: 0,admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,Date,ID,T,Tmax,Tmin,Td,Tdd,RH,SH,SM1,SM2,SM3,SM4,SP,SR,LH,PE,P,U,V,Source
7288,Colombia,Amazonas,El Encanto (Cd),,CO091263,2020-04-10,0,,,,,,,,,,,,,,,,,,,,,,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO091263,,,,,,,,,,,,,,,,,,,
7611,Colombia,Amazonas,La Chorrera (Cd),,CO091405,2020-04-10,0,,,,,,,,,,,,,,,,,,,,,,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO091405,,,,,,,,,,,,,,,,,,,
7934,Colombia,Amazonas,La Pedrera (Cd),,CO091407,2020-04-10,0,,,,,,,,,,,,,,,,,,,,,,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO091407,,,,,,,,,,,,,,,,,,,
8257,Colombia,Amazonas,Leticia,,CO091001,2020-04-10,0,,,-0.50231,0.38387,,,,,,,,,,,,,,,,,,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO091001,,,,,,,,,,,,,,,,,,,
8580,Colombia,Amazonas,Puerto Nariño,,CO091540,2020-04-10,0,,,,,,,,,,,,,,,,,,,,,,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO091540,,,,,,,,,,,,,,,,,,,
8903,Colombia,Amazonas,Puerto Santander (Cd),,CO091669,2020-04-10,0,,,,,,,,,,,,,,,,,,,,,,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO091669,,,,,,,,,,,,,,,,,,,
9226,Colombia,Amazonas,Tarapaca (Cd),,CO091798,2020-04-10,0,,,,,,,,,,,,,,,,,,,,,,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO091798,,,,,,,,,,,,,,,,,,,
9549,Colombia,Antioquia,Abejorral,,CO05002,2020-04-10,0,,,-0.45398,0.47498999999999997,,,,,,,68.037037037,48.062320709228494,28549.01953125,2523.39453125,0.08838813,-75.438477,5.8037281,68.040474,29.917398,117.26307,0.0,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO05002,20.53603515625,27.1222473144531,14.603265380859401,16.516290283203098,4.019744873046879,77.7303494722538,0.0142213918493465,0.418843150138855,0.426495790481567,0.42069888114929205,0.40088987350463895,82133.859375,1465118.25,-343991.03125,-0.000156885856995359,6.766711827367541,-0.7271398305892941,0.0520490631461143,ERA5
9872,Colombia,Antioquia,Abriaqui,,CO05004,2020-04-10,0,,,,,,,,,,,388.28285714300006,11.5401973724365,4004.44873046875,353.68771362304705,0.08832369699999999,-76.085976,6.6275692,389.49289,193.63216,377.8718,0.0,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO05004,20.295068359375,25.3451477050781,16.6531005859375,17.263970947265598,3.03109741210938,82.7296189380785,0.0150174856931747,0.363216698169708,0.321325898170471,0.24568712711334198,0.34995847940444896,81559.5703125,1246442.875,-305640.03125,-0.00014232117973733701,4.702682606875901,0.16154775023460402,-0.44436404109001204,ERA5
10195,Colombia,Antioquia,Alejandria,,CO05021,2020-04-10,0,,,,,,,,,,,85.6578947368,34.2776603698731,5278.75927734375,466.239562988281,0.088323705,-75.090599,6.3655343,85.695366,49.401534999999996,200.37749,0.0,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO05021,22.8247314453125,28.241815185546898,18.2734619140625,19.4832397460938,3.34149169921875,81.4423214547163,0.016093366880635,0.398246079683304,0.40212869644165,0.36412253975868203,0.384297311306,87478.2421875,1428324.25,-382985.53125,-0.000112141366116703,8.02772585302591,-0.42542490363121005,-0.68013870716095,ERA5
10518,Colombia,Antioquia,Amaga,,CO05030,2020-04-10,0,,,,,,,,,,,20.8421052632,383.905914306641,36854.96875,3255.1669921875,0.08832369699999999,-75.708,6.0329218000000004,20.842106,19.967968,113.67368,0.0,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO05030,21.506005859375,28.7100158691406,15.781854248046901,17.0633178710938,4.44268798828125,75.8183771784677,0.0145441272849014,0.32913652062416104,0.282444834709167,0.176670745015144,0.28109833598136896,83150.515625,1526454.625,-302336.5,-0.00017565164307598,7.26358499377966,-0.29546993970871,0.15758527815341902,ERA5
10841,Colombia,Antioquia,Amalfi,,CO05031,2020-04-10,0,,,-0.55276,0.6199,,,,,,,287.700350877,20.239061355590803,28860.90234375,2549.1015625,0.08832369699999999,-74.981239,6.977788900000001,287.47931,173.35611,567.61261,0.0,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO05031,23.0454956054688,28.8525024414063,19.5619750976563,20.7915893554688,2.25390625,87.1392455346945,0.0170892617992045,0.48041319847106895,0.47019660472869895,0.343818843364716,0.418343216180801,89330.78125,1189125.375,-350049.8125,-0.000141305383294821,5.83370728418231,0.0935909524559975,-0.325265794992447,ERA5
11164,Colombia,Antioquia,Andes,,CO05034,2020-04-10,0,,,-0.61369,0.6898,,,,,,,264.963829787,120.485107421875,56628.0,5002.1162109375,0.088332914,-75.924591,5.6239524,264.96384,153.78564,249.31915,0.0,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO05034,20.70107421875,25.0418334960938,17.392022705078098,18.5470520019531,2.15402221679688,87.4706849773304,0.015883951752288,0.412127286195755,0.410922825336456,0.38919225335121205,0.39500200748443604,83599.359375,1066841.875,-273542.65625,-0.000108956068288535,10.0783910602331,0.8480200767517091,0.0949954688549042,ERA5
11487,Colombia,Antioquia,Angelopolis,,CO05036,2020-04-10,0,,,,,,,,,,,42.2916666667,119.659461975098,11487.30859375,1014.6015625,0.08832369699999999,-75.71595,6.1214304,41.877552,22.131726999999998,60.57143000000001,0.0,3,IMPLEMENTED,3,1.0,2473.0,80.0,87.96,81.77,82.74,75.0,2020-04-10,CO05036,21.506005859375,28.7100158691406,15.781854248046901,17.0633178710938,4.44268798828125,75.8183771784677,0.0145441272849014,0.32913652062416104,0.282444834709167,0.176670745015144,0.28109833598136896,83150.515625,1526454.625,-302336.5,-0.00017565164307598,7.26358499377966,-0.29546993970871,0.15758527815341902,ERA5
