Unnamed: 0,admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,Date,ID,T,Tmax,Tmin,Td,Tdd,RH,SH,SM1,SM2,SM3,SM4,SP,SR,LH,PE,P,U,V,Source
7340,Colombia,Amazonas,El Encanto (Cd),,CO091263,2020-06-01,0,,,,,,,,,,,,,,,,,,,,,,6,IMPLEMENTED,3,1.0,30493.0,969.0,87.04,81.25,82.14,75.0,2020-06-01,CO091263,,,,,,,,,,,,,,,,,,,
7663,Colombia,Amazonas,La Chorrera (Cd),,CO091405,2020-06-01,0,,,,,,,,,,,,,,,,,,,,,,6,IMPLEMENTED,3,1.0,30493.0,969.0,87.04,81.25,82.14,75.0,2020-06-01,CO091405,,,,,,,,,,,,,,,,,,,
7986,Colombia,Amazonas,La Pedrera (Cd),,CO091407,2020-06-01,0,,,,,,,,,,,,,,,,,,,,,,6,IMPLEMENTED,3,1.0,30493.0,969.0,87.04,81.25,82.14,75.0,2020-06-01,CO091407,,,,,,,,,,,,,,,,,,,
8309,Colombia,Amazonas,Leticia,,CO091001,2020-06-01,0,,,-0.32971999999999996,0.2586,,,,,,,,,,,,,,,,,,6,IMPLEMENTED,3,1.0,30493.0,969.0,87.04,81.25,82.14,75.0,2020-06-01,CO091001,,,,,,,,,,,,,,,,,,,
8632,Colombia,Amazonas,Puerto Nariño,,CO091540,2020-06-01,0,,,,,,,,,,,,,,,,,,,,,,6,IMPLEMENTED,3,1.0,30493.0,969.0,87.04,81.25,82.14,75.0,2020-06-01,CO091540,,,,,,,,,,,,,,,,,,,
8955,Colombia,Amazonas,Puerto Santander (Cd),,CO091669,2020-06-01,0,,,,,,,,,,,,,,,,,,,,,,6,IMPLEMENTED,3,1.0,30493.0,969.0,87.04,81.25,82.14,75.0,2020-06-01,CO091669,,,,,,,,,,,,,,,,,,,
9278,Colombia,Amazonas,Tarapaca (Cd),,CO091798,2020-06-01,0,,,,,,,,,,,,,,,,,,,,,,6,IMPLEMENTED,3,1.0,30493.0,969.0,87.04,81.25,82.14,75.0,2020-06-01,CO091798,,,,,,,,,,,,,,,,,,,
9601,Colombia,Antioquia,Abejorral,,CO05002,2020-06-01,0,,,-0.23781999999999998,0.35008,,,,,,,68.037037037,48.062320709228494,28549.01953125,2523.39453125,0.08838813,-75.438477,5.8037281,68.040474,29.917398,117.26307,0.0,6,IMPLEMENTED,3,1.0,30493.0,969.0,87.04,81.25,82.14,75.0,2020-06-01,CO05002,18.7157836914063,24.4901977539063,14.749810791015598,17.079766845703098,1.6360168457031203,90.2108456126916,0.0146969609913719,0.45454928278922996,0.46064305305481,0.45558026432991,0.44198757410049394,82371.7265625,1156564.5,-352456.09375,-0.00010186661529587601,16.438128426671,-0.833449363708496,0.14773666858673098,ERA5
9924,Colombia,Antioquia,Abriaqui,,CO05004,2020-06-01,0,,,,,,,,,,,388.28285714300006,11.5401973724365,4004.44873046875,353.68771362304705,0.08832369699999999,-76.085976,6.6275692,389.49289,193.63216,377.8718,0.0,6,IMPLEMENTED,3,1.0,30493.0,969.0,87.04,81.25,82.14,75.0,2020-06-01,CO05004,19.5364624023438,25.2433715820313,16.0526062011719,16.967706298828098,2.56875610351562,85.101959621432,0.0146989611189908,0.398510992527008,0.40773648023605297,0.412676155567169,0.34966993331909196,81777.515625,1136128.125,-319411.59375,-0.000123675548820756,13.0244018509984,0.153650194406509,-0.43295469880104104,ERA5
10247,Colombia,Antioquia,Alejandria,,CO05021,2020-06-01,0,,,,,,,,,,,85.6578947368,34.2776603698731,5278.75927734375,466.239562988281,0.088323705,-75.090599,6.3655343,85.695366,49.401534999999996,200.37749,0.0,6,IMPLEMENTED,3,1.0,30493.0,969.0,87.04,81.25,82.14,75.0,2020-06-01,CO05021,21.6870666503906,26.189935302734398,18.9370666503906,20.0082336425781,1.6788330078125,90.179282563407,0.0165722831288755,0.439729034900665,0.44592902064323403,0.40649136900901794,0.39821892976760903,87765.1796875,1139540.0,-362557.03125,-7.4038929597009e-05,6.48243678733706,-0.32970842719078103,-0.266497015953064,ERA5
