Unnamed: 0,admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,Date,ID,T,Tmax,Tmin,Td,Tdd,RH,SH,SM1,SM2,SM3,SM4,SP,SR,LH,PE,P,U,V,Source
956082,Mexico,Aguascalientes,,,MXAGU,2020-10-31,39,,,,,,,,,,,,219.618377685547,1439598.5,88237.1796875,0.061292909000000007,-102.3837,21.977583,45.180679,23.90126,163.62323,2.70908867993402,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXAGU,,,,,,,,,,,,,,,,,,,
956450,Mexico,Baja California,,,MXBCN,2020-10-31,50,,,,,,,,,,,,38.4861450195312,3837607.5,221691.046875,0.057768035999999995,-115.07866000000001,30.519539,404.0806,219.79979,1434.6067,1.30289509805263,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXBCN,,,,,,,,,,,,,,,,,,,
956818,Mexico,Baja California Sur,,,MXBCS,2020-10-31,33,,,,,,,,,,,,10.9027042388916,1005338.375,57302.4765625,0.056998197,-112.02677,25.87709,502.16475999999994,156.78996,1049.3691,3.2824769073397797,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXBCS,,,,,,,,,,,,,,,,,,,
957186,Mexico,Campeche,,,MXCAM,2020-10-31,2,,,,,,,,,,,,13.739375114440902,973036.3125,68536.734375,0.070435949,-90.307098,18.828857,325.50327000000004,174.4792,600.77094,0.205542174974071,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXCAM,,,,,,,,,,,,,,,,,,,
957554,Mexico,Chiapas,,,MXCHP,2020-10-31,1,,,,,,,,,,,,67.96327972412111,6058654.5,365542.9375,0.060334012,-92.47539499999999,16.490858,163.96913,84.751076,381.8544,0.0165053148351668,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXCHP,,,,,,,,,,,,,,,,,,,
957922,Mexico,Chihuahua,,,MXCHH,2020-10-31,223,,,,,,,,,,,,11.869137763977099,3785827.75,273153.96875,0.07215171299999999,-106.454,28.818239000000002,209.77159,115.95193,760.83209,5.8903894927602005,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXCHH,,,,,,,,,,,,,,,,,,,
958290,Mexico,Distrito Federal,,,MXCMX,2020-10-31,691,,,,,,,,,,,,4228.81591796875,8368827.0,794039.4375,0.09488061099999999,-99.087944,19.238319,17.092976,10.967638,64.06468199999999,8.25683217014762,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXCMX,,,,,,,,,,,,,,,,,,,
958658,Mexico,Coahuila De Zaragoza,,,MXCOA,2020-10-31,148,,,,,,,,,,,,18.7202835083008,3794975.75,266941.03125,0.070340641,-102.09676,27.285529999999998,270.12689,179.70314,997.78027,3.8998931679603,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXCOA,,,,,,,,,,,,,,,,,,,
959026,Mexico,Colima,,,MXCOL,2020-10-31,19,,,,,,,,,,,,124.648193359375,860321.8125,64812.75390625,0.07533548,-103.92134,19.141041,42.808952000000005,28.523169,189.27945,2.2084759126108997,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXCOL,,,,,,,,,,,,,,,,,,,
959394,Mexico,Durango,,,MXDUR,2020-10-31,70,,,,,,,,,,,,9.27197742462158,1480465.875,113937.1328125,0.076960325,-104.98568,24.901676000000002,230.09344,136.48453,829.00623,4.7282413719938,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXDUR,,,,,,,,,,,,,,,,,,,
959762,Mexico,Guanajuato,,,MXGRO,2020-10-31,141,,,,,,,,,,,,50.4822769165039,4014653.5,334870.375,0.083412021,-99.878151,17.665649,134.0717,64.68679,390.25424,3.5121337370709598,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXGRO,,,,,,,,,,,,,,,,,,,
960130,Mexico,Guerrero,,,MXGUA,2020-10-31,30,,,,,,,,,,,,180.525329589844,6951488.5,498102.5,0.071654081,-101.03703,20.898077,50.714973,25.901785,184.54607,0.431562247423699,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXGUA,,,,,,,,,,,,,,,,,,,
960498,Mexico,Hidalgo,,,MXHID,2020-10-31,52,,,,,,,,,,,,139.710250854492,3906019.25,304263.75,0.077896118,-98.857574,20.4837,71.676369,23.646162,157.25308,1.3312786412918998,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXHID,,,,,,,,,,,,,,,,,,,
960866,Mexico,Jalisco,,,MXJAL,2020-10-31,147,,,,,,,,,,,,102.341445922852,9612523.0,685552.125,0.071318649,-103.62735,20.557748999999998,115.5776,43.453308,262.36287999999996,1.52925511855732,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXJAL,,,,,,,,,,,,,,,,,,,
961234,Mexico,Mexico,,,MXMEX,2020-10-31,189,,,,,,,,,,,,672.741271972656,19294218.0,1370756.375,0.071044929,-99.62722,19.340714000000002,47.432990999999994,16.403707999999998,103.25191,0.9795680757831179,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXMEX,,,,,,,,,,,,,,,,,,,
961602,Mexico,Michoacan De Ocampo,,,MXMIC,2020-10-31,46,,,,,,,,,,,,72.02638244628909,5245537.5,442983.03125,0.0844495,-101.88452,19.19943,96.33099399999999,44.563416,298.90619,0.876935871681405,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXMIC,,,,,,,,,,,,,,,,,,,
961970,Mexico,Morelos,,,MXMOR,2020-10-31,9,,,,,,,,,,,,349.05593872070295,2186835.5,191921.6875,0.08776228900000001,-99.006737,18.732491,34.278736,21.493259,145.78256000000002,0.411553589650433,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXMOR,,,,,,,,,,,,,,,,,,,
962338,Mexico,Nayarit,,,MXNAY,2020-10-31,8,,,,,,,,,,,,38.5992660522461,1328200.75,110431.578125,0.083143741,-104.85642,21.781542,157.43256,85.295807,454.48053,0.602318587758665,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXNAY,,,,,,,,,,,,,,,,,,,
962706,Mexico,Nuevo Leon,,,MXNLE,2020-10-31,217,,,,,,,,,,,,121.63104248046899,10225644.0,460131.21875,0.044997774000000004,-99.997292,25.580091,117.59007,69.61158,459.68274,2.12211573178178,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXNLE,,,,,,,,,,,,,,,,,,,
963074,Mexico,Oaxaca,,,MXOAX,2020-10-31,59,,,,,,,,,,,,40.7107276916504,4509445.5,417912.65625,0.092674956,-96.437836,16.955639,179.48636000000002,84.749977,394.29672,1.3083648532840702,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXOAX,,,,,,,,,,,,,,,,,,,
963442,Mexico,Puebla,,,MXPUE,2020-10-31,55,,,,,,,,,,,,171.47042846679702,7136256.5,541278.375,0.07584906400000001,-97.816185,19.037531,62.856636,23.600965,138.7032,0.770712207443777,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXPUE,,,,,,,,,,,,,,,,,,,
963810,Mexico,Queretaro De Arteaga,,,MXQUE,2020-10-31,165,,,,,,,,,,,,170.326477050781,2452360.75,149229.140625,0.06085122,-99.87793,20.840944,91.108589,30.052120000000002,201.46692,6.7282107658916,0,NOT_IMPLEMENTED,1,1.0,924962.0,91753.0,71.76,62.5,60.71,75.0,2020-10-31,MXQUE,,,,,,,,,,,,,,,,,,,
