admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
Mexico,Aguascalientes,,,MXAGU,2021-04-03,14.0,,,,,,,,,,,,219.6183776855469,1439598.5,88237.1796875,0.06129290900000001,-102.3837,21.977583,45.180679,23.90126,163.62323,0.9724933722840085,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Baja California,,,MXBCN,2021-04-03,10.0,,,,,,,,,,,,38.48614501953125,3837607.5,221691.046875,0.057768036,-115.07866,30.519539,404.0806,219.79979,1434.6067,0.2605790196105256,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Baja California Sur,,,MXBCS,2021-04-03,39.0,,,,,,,,,,,,10.9027042388916,1005338.375,57302.4765625,0.056998197,-112.02677,25.87709,502.16476,156.78996,1049.3691,3.879290890492467,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Campeche,,,MXCAM,2021-04-03,6.0,,,,,,,,,,,,13.73937511444092,973036.3125,68536.734375,0.070435949,-90.307098,18.828857,325.5032700000001,174.4792,600.77094,0.6166265249222136,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,,,MXCHP,2021-04-03,2.0,,,,,,,,,,,,67.96327972412111,6058654.5,365542.9375,0.060334012,-92.475395,16.490858,163.96913,84.751076,381.8544,0.033010629670333566,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chihuahua,,,MXCHH,2021-04-03,68.0,,,,,,,,,,,,11.86913776397705,3785827.75,273153.96875,0.07215171299999999,-106.454,28.818239,209.77159,115.95193,760.83209,1.7961725807519902,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Distrito Federal,,,MXCMX,2021-04-03,299.0,,,,,,,,,,,,4228.81591796875,8368827.0,794039.4375,0.094880611,-99.087944,19.238319,17.092976,10.967638,64.06468199999999,3.5727826611782034,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Coahuila De Zaragoza,,,MXCOA,2021-04-03,12.0,,,,,,,,,,,,18.72028350830078,3794975.75,266941.03125,0.070340641,-102.09676,27.28553,270.12689,179.70314,997.78027,0.3162075541589429,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Colima,,,MXCOL,2021-04-03,4.0,,,,,,,,,,,,124.648193359375,860321.8125,64812.75390625,0.07533548,-103.92134,19.141041,42.80895200000001,28.523169,189.27945,0.4649422973917682,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Durango,,,MXDUR,2021-04-03,16.0,,,,,,,,,,,,9.271977424621582,1480465.875,113937.1328125,0.076960325,-104.98568,24.901676,230.09344,136.48453,829.00623,1.080740885027154,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Guanajuato,,,MXGRO,2021-04-03,63.0,,,,,,,,,,,,50.482276916503906,4014653.5,334870.375,0.083412021,-99.878151,17.665649,134.0717,64.68679,390.25424,1.569251244223194,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Guerrero,,,MXGUA,2021-04-03,27.0,,,,,,,,,,,,180.52532958984384,6951488.5,498102.5,0.071654081,-101.03703,20.898077,50.714973,25.901785,184.54607,0.3884060226813293,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Hidalgo,,,MXHID,2021-04-03,23.0,,,,,,,,,,,,139.71025085449222,3906019.25,304263.75,0.077896118,-98.857574,20.4837,71.676369,23.646162,157.25308,0.5888347836483397,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Jalisco,,,MXJAL,2021-04-03,44.0,,,,,,,,,,,,102.3414459228516,9612523.0,685552.125,0.071318649,-103.62735,20.557749,115.5776,43.453308,262.36288,0.4577362259627363,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Mexico,,,MXMEX,2021-04-03,121.0,,,,,,,,,,,,672.7412719726562,19294218.0,1370756.375,0.071044929,-99.62722,19.340714,47.432991,16.403707999999998,103.25191,0.6271308844960704,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Michoacan De Ocampo,,,MXMIC,2021-04-03,18.0,,,,,,,,,,,,72.02638244628906,5245537.5,442983.03125,0.0844495,-101.88452,19.19943,96.330994,44.563416,298.90619,0.3431488193535934,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Morelos,,,MXMOR,2021-04-03,21.0,,,,,,,,,,,,349.0559387207031,2186835.5,191921.6875,0.08776228900000001,-99.006737,18.732491,34.278736,21.493259,145.78256000000005,0.9602917091843444,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Nayarit,,,MXNAY,2021-04-03,5.0,,,,,,,,,,,,38.599266052246094,1328200.75,110431.578125,0.083143741,-104.85642,21.781542,157.43256,85.295807,454.48053,0.3764491173491658,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Nuevo Leon,,,MXNLE,2021-04-03,42.0,,,,,,,,,,,,121.63104248046879,10225644.0,460131.21875,0.044997774,-99.997292,25.580091,117.59007,69.61158,459.68274,0.4107320771190548,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Oaxaca,,,MXOAX,2021-04-03,30.0,,,,,,,,,,,,40.71072769165039,4509445.5,417912.65625,0.092674956,-96.437836,16.955639,179.48636000000005,84.749977,394.29672,0.6652702643817294,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Puebla,,,MXPUE,2021-04-03,93.0,,,,,,,,,,,,171.4704284667969,7136256.5,541278.375,0.07584906400000001,-97.816185,19.037531,62.856636,23.600965,138.7032,1.3032042780412951,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Queretaro De Arteaga,,,MXQUE,2021-04-03,77.0,,,,,,,,,,,,170.3264770507813,2452360.75,149229.140625,0.06085122,-99.87793,20.840944,91.108589,30.05212,201.46692,3.1398316907494137,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Quintana Roo,,,MXROO,2021-04-03,29.0,,,,,,,,,,,,33.75507354736328,1826082.0,79158.71875,0.043348938,-88.117271,19.671299,238.65974,137.15833999999998,635.0529799999998,1.5880995486511562,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,San Luis Potosi,,,MXSLP,2021-04-03,28.0,,,,,,,,,,,,37.21149444580078,2961514.0,261037.65625,0.088143311,-100.45155,22.605896,113.2757,69.202873,448.59534,0.9454623547280208,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Sinaloa,,,MXSIN,2021-04-03,25.0,,,,,,,,,,,,45.09846115112305,3094385.75,257405.09375,0.083184555,-107.49266,24.992552,120.33282,70.080109,450.00787,0.8079147856727301,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Sonora,,,MXSON,2021-04-03,29.0,,,,,,,,,,,,13.28731060028076,3300063.0,233842.53125,0.070860021,-110.76137,29.683399,198.69139,119.3847,690.58228,0.8787711022486541,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Tabasco,,,MXTAB,2021-04-03,58.0,,,,,,,,,,,,96.18605041503906,2802861.5,184063.640625,0.065669902,-92.618813,17.932192,127.8073,38.090622,255.68674,2.069313806622268,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Tamaulipas,,,MXTAM,2021-04-03,31.0,,,,,,,,,,,,38.72318649291992,3885949.0,288960.875,0.074360438,-98.67234,24.302168,127.47847,60.496498,365.07623,0.7977459302734029,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Tlaxcala,,,MXTLA,2021-04-03,17.0,,,,,,,,,,,,231.501220703125,1193620.375,86854.578125,0.072765663,-98.083138,19.451851,25.563711,10.85092,74.51277900000002,1.4242384225386568,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Veracruz De Ignacio De La Llave,,,MXVER,2021-04-03,28.0,,,,,,,,,,,,101.10586547851558,8595010.0,775387.75,0.090213709,-96.378677,19.353653,74.09841899999998,33.449799,229.87093,0.3257704179518116,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Yucatan,,,MXYUC,2021-04-03,41.0,,,,,,,,,,,,48.2640266418457,2289404.0,186976.265625,0.081670277,-88.925629,20.780308,127.0896,41.948895,242.63123,1.790859105688642,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Zacatecas,,,MXZAC,2021-04-03,12.0,,,,,,,,,,,,18.85368919372559,1816213.5,153631.546875,0.08458892300000001,-102.70886,23.266592000000006,165.6817,79.92954300000002,492.89392,0.6607152738375748,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,,,,MX,2021-04-03,1332.0,,,,,,,,,,,,56.18717956542969,140237024.0,10329350.0,0.073656373,-102.54707,23.950533,192.53964,101.43743,597.0238,0.9498204981874117,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Michoacan De Ocampo,Juarez,,MX16046,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Michoacan De Ocampo,Jungapeo,,MX16047,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Michoacan De Ocampo,Lagunillas,,MX16048,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Michoacan De Ocampo,Madero,,MX16049,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Coahuila De Zaragoza,Torreon,,MX05035,2021-04-03,4.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Coahuila De Zaragoza,Viesca,,MX05036,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,Berriozabal,,MX07012,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Guanajuato,Tarandacuao,,MX11038,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Guanajuato,Tarimoro,,MX11039,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Guanajuato,Tierra Blanca,,MX11040,2021-04-03,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,Ocozocoautla De Espinosa,,MX07061,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,Ostuacan,,MX07062,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Guerrero,Atlamajalcingo Del Monte,,MX12009,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Guerrero,Atlixtac,,MX12010,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Guerrero,Azoyu,,MX12013,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,Tecpatan,,MX07092,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,Tenejapa,,MX07093,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,Teopisca,,MX07094,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,Tila,,MX07096,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,Tonala,,MX07097,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,Totolapa,,MX07098,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,La Trinitaria,,MX07099,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chiapas,Tumbala,,MX07100,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Hidalgo,Pacula,,MX13047,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chihuahua,Riva Palacio,,MX08054,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chihuahua,Rosales,,MX08055,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Chihuahua,Rosario,,MX08056,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Hidalgo,Tepeapulco,,MX13061,2021-04-03,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Jalisco,Atengo,,MX14011,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Jalisco,Juanacatlan,,MX14051,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Durango,Topia,,MX10037,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Jalisco,Zapopan,,MX14120,2021-04-03,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Jalisco,Zapotiltic,,MX14121,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Jalisco,Zapotitlan De Vadillo,,MX14122,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Jalisco,Zapotlan Del Rey,,MX14123,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Jalisco,Zapotlanejo,,MX14124,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Hidalgo,Tlahuiltepa,,MX13071,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Hidalgo,Tlanalapa,,MX13072,2021-04-03,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Mexico,Coatepec Harinas,,MX15021,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Mexico,Chicoloapan,,MX15029,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Mexico,San Martin De Las Piramides,,MX15075,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Morelos,Tlaltizapan,,MX17024,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Morelos,Tlaquiltenango,,MX17025,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
Mexico,Nuevo Leon,Agualeguas,,MX19002,2021-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,,,2249195.0,204011.0,,,,
